child_id,mother_id,race_code,sex_code,birth_month,birth_year,birth_order,mother_age_at_birth,highest_grade_category,highest_degree_code,has_ged,has_hs_diploma,has_associates,has_ba,has_bs,has_masters,has_phd,has_professional_degree,snap_1994,snap_1996,snap_1998,snap_2000,snap_2002,snap_2004,snap_2006,snap_2008,snap_2010,snap_2012,snap_2014,snap_2016,snap_2018,tanf_afdc_1994,tanf_afdc_1996,tanf_afdc_1998,tanf_afdc_2000,tanf_afdc_2002,tanf_afdc_2004,tanf_afdc_2006,tanf_afdc_2008,tanf_afdc_2010,tanf_afdc_2012,tanf_afdc_2014,tanf_afdc_2016,tanf_afdc_2018,mother_educ_1979,mother_educ_1994,mother_educ_2006,mother_educ_2006_revised,mother_educ_2008,mother_educ_2012,father_in_hh_1994,father_in_hh_1996,father_in_hh_1998,father_in_hh_2000,father_in_hh_2002,father_in_hh_2004,father_in_hh_2006,race,sex,female,valid_snap_waves,valid_tanf_afdc_waves,snap_wave_count,tanf_afdc_wave_count,any_snap,any_tanf_afdc,exposure_group,hs_or_more_from_grade,associate_or_more_from_grade,bachelors_or_more_from_grade,hs_or_more_from_degree,associate_or_more_from_degree,bachelors_or_more_from_degree,mother_educ_latest,mother_educ_baseline_1979,valid_father_hh_waves,father_in_hh_wave_count,father_in_hh_any,region,urban_rural,ppvt_avg,math_avg,ppvt_earliest,math_earliest,ever_worked,avg_earn_per_wk,avg_work_freq
5701,57,3,1.0,7.0,1979,1,21.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,,,,0.0,,,,,,,,,,,12.0,12.0,12.0,12.0,12.0,12.0,,,,,,,1.0,"Non-Black, Non-Hispanic",Male,0.0,10,1,1,0,1.0,0.0,SNAP only,1.0,0.0,0.0,1.0,0.0,0.0,12.0,12.0,1,1,1.0,Northeast,Urban,134.66666666666666,61.25,99.0,42.0,,,
5702,57,3,1.0,10.0,1995,2,37.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,12.0,12.0,12.0,12.0,12.0,12.0,,1.0,1.0,1.0,1.0,1.0,1.0,"Non-Black, Non-Hispanic",Male,0.0,3,1,0,0,0.0,0.0,Neither,1.0,0.0,0.0,1.0,0.0,0.0,12.0,12.0,6,6,1.0,Northeast,Urban,,,,,,,
5703,57,3,2.0,2.0,1998,3,39.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,12.0,12.0,12.0,12.0,12.0,12.0,,,1.0,1.0,1.0,1.0,1.0,"Non-Black, Non-Hispanic",Female,1.0,1,1,0,0,0.0,0.0,Neither,1.0,0.0,0.0,1.0,0.0,0.0,12.0,12.0,5,5,1.0,Northeast,Urban,99.0,64.5,99.0,63.0,1.0,2000.0,4.0
5801,58,3,2.0,7.0,1981,1,24.0,10.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,15.0,17.0,17.0,17.0,17.0,17.0,1.0,1.0,1.0,1.0,,1.0,1.0,"Non-Black, Non-Hispanic",Female,1.0,7,1,0,0,0.0,0.0,Neither,1.0,1.0,1.0,1.0,1.0,1.0,17.0,15.0,6,6,1.0,Northeast,Urban,114.0,49.25,81.0,27.0,,,
5802,58,3,2.0,3.0,1984,2,27.0,14.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,15.0,17.0,17.0,17.0,17.0,17.0,1.0,1.0,1.0,1.0,,,1.0,"Non-Black, Non-Hispanic",Female,1.0,6,0,0,0,0.0,,,1.0,1.0,1.0,1.0,1.0,1.0,17.0,15.0,5,5,1.0,Northeast,Urban,116.33333333333333,50.4,100.0,26.0,,,
5803,58,3,1.0,11.0,1988,3,31.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,15.0,17.0,17.0,17.0,17.0,17.0,1.0,1.0,1.0,1.0,,1.0,1.0,"Non-Black, Non-Hispanic",Male,0.0,2,0,0,0,0.0,,,1.0,0.0,0.0,1.0,0.0,0.0,17.0,15.0,6,6,1.0,Northeast,Urban,62.0,29.333333333333332,25.0,10.0,,,
6101,61,3,2.0,3.0,1993,1,30.0,8.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,10.0,14.0,14.0,14.0,14.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"Non-Black, Non-Hispanic",Female,1.0,4,1,0,0,0.0,0.0,Neither,1.0,1.0,1.0,1.0,1.0,1.0,14.0,10.0,7,7,1.0,Northeast,Urban,83.0,44.2,49.0,16.0,0.0,,
6102,61,3,1.0,8.0,1994,2,31.0,8.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,10.0,14.0,14.0,14.0,14.0,14.0,,1.0,1.0,1.0,1.0,1.0,1.0,"Non-Black, Non-Hispanic",Male,0.0,4,1,0,0,0.0,0.0,Neither,1.0,1.0,1.0,1.0,1.0,1.0,14.0,10.0,6,6,1.0,Northeast,Urban,115.33333333333333,52.4,86.0,16.0,0.0,,
6103,61,3,1.0,8.0,2003,3,40.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,14.0,14.0,14.0,14.0,14.0,,,,,,1.0,1.0,"Non-Black, Non-Hispanic",Male,0.0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,2,2,1.0,Northeast,Urban,95.5,48.666666666666664,52.0,28.0,,,
6201,62,3,1.0,8.0,1996,1,32.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.0,8.0,12.0,13.0,13.0,12.0,14.0,,,1.0,1.0,1.0,1.0,1.0,"Non-Black, Non-Hispanic",Male,0.0,2,1,0,0,0.0,0.0,Neither,1.0,0.0,0.0,1.0,0.0,0.0,14.0,8.0,5,5,1.0,Northeast,Urban,85.0,46.8,44.0,11.0,0.0,,
6202,62,3,2.0,9.0,1998,2,34.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,12.0,13.0,13.0,12.0,14.0,,,,1.0,1.0,1.0,1.0,"Non-Black, Non-Hispanic",Female,1.0,0,0,0,0,,,,1.0,0.0,0.0,1.0,0.0,0.0,14.0,8.0,4,4,1.0,Northeast,Urban,115.0,51.4,89.0,23.0,0.0,,
6203,62,3,2.0,11.0,2001,3,37.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,12.0,13.0,13.0,12.0,14.0,,,,,1.0,1.0,1.0,"Non-Black, Non-Hispanic",Female,1.0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,3,3,1.0,Northeast,Urban,108.5,46.75,78.0,30.0,0.0,,
6801,68,3,2.0,8.0,1993,1,31.0,8.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,10.0,16.0,16.0,16.0,18.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"Non-Black, Non-Hispanic",Female,1.0,4,1,0,0,0.0,0.0,Neither,1.0,1.0,1.0,1.0,1.0,1.0,16.0,10.0,7,7,1.0,Northeast,Urban,88.5,51.75,37.0,25.0,1.0,650.0,1.0
6802,68,3,1.0,7.0,1995,2,33.0,8.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,10.0,16.0,16.0,16.0,18.0,16.0,,1.0,1.0,1.0,1.0,1.0,,"Non-Black, Non-Hispanic",Male,0.0,3,1,0,0,0.0,0.0,Neither,1.0,1.0,1.0,1.0,1.0,1.0,16.0,10.0,5,5,1.0,Northeast,Urban,109.5,54.0,64.0,27.0,0.0,,
6803,68,3,2.0,12.0,1996,3,34.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.0,10.0,16.0,16.0,16.0,18.0,16.0,,,1.0,1.0,1.0,1.0,1.0,"Non-Black, Non-Hispanic",Female,1.0,2,1,0,0,0.0,0.0,Neither,1.0,0.0,0.0,1.0,0.0,0.0,16.0,10.0,5,5,1.0,Northeast,Urban,98.5,52.4,65.0,20.0,1.0,1800.0,3.0
7501,75,3,2.0,1.0,1994,1,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,16.0,16.0,16.0,16.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"Non-Black, Non-Hispanic",Female,1.0,0,0,0,0,,,,,,,,,,16.0,10.0,7,7,1.0,,,,,,,,,
7502,75,3,2.0,6.0,1996,2,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,16.0,16.0,16.0,16.0,16.0,,,1.0,1.0,1.0,1.0,1.0,"Non-Black, Non-Hispanic",Female,1.0,0,0,0,0,,,,,,,,,,16.0,10.0,5,5,1.0,,,,,,,,,
7801,78,3,2.0,3.0,1989,1,31.0,8.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,15.0,16.0,16.0,16.0,,,1.0,1.0,1.0,1.0,,1.0,,"Non-Black, Non-Hispanic",Female,1.0,5,2,0,0,0.0,0.0,Neither,1.0,1.0,1.0,1.0,1.0,1.0,16.0,15.0,5,5,1.0,Northeast,Rural,104.33333333333333,43.666666666666664,52.0,14.0,,,
7802,78,3,2.0,2.0,1992,2,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,16.0,16.0,16.0,,,1.0,1.0,1.0,1.0,,1.0,0.0,"Non-Black, Non-Hispanic",Female,1.0,0,0,0,0,,,,,,,,,,16.0,15.0,6,5,1.0,,,47.0,37.75,47.0,17.0,0.0,,
7803,78,3,1.0,9.0,1996,3,39.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.0,15.0,16.0,16.0,16.0,,,,,1.0,1.0,,1.0,0.0,"Non-Black, Non-Hispanic",Male,0.0,2,1,0,0,0.0,0.0,Neither,1.0,0.0,0.0,1.0,0.0,0.0,16.0,15.0,4,3,1.0,Northeast,Rural,86.0,44.5,86.0,34.0,,,
7804,78,3,2.0,1.0,2000,4,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,16.0,16.0,16.0,,,,,,1.0,,1.0,0.0,"Non-Black, Non-Hispanic",Female,1.0,0,0,0,0,,,,,,,,,,16.0,15.0,3,2,1.0,,,50.0,27.0,50.0,27.0,,,
8601,86,2,2.0,11.0,1977,1,17.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,9.0,9.0,9.0,9.0,10.0,11.0,0.0,0.0,0.0,,,,0.0,Black,Female,1.0,11,10,3,1,1.0,1.0,Both SNAP and TANF/AFDC,1.0,0.0,0.0,1.0,0.0,0.0,11.0,9.0,4,0,0.0,Northeast,Urban,94.5,44.0,82.0,40.0,,,
8901,89,2,2.0,4.0,1986,1,27.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,0.0,,,0.0,,13.0,16.0,16.0,16.0,16.0,,1.0,1.0,1.0,1.0,1.0,1.0,,Black,Female,1.0,2,2,2,0,1.0,0.0,SNAP only,1.0,0.0,0.0,1.0,0.0,0.0,16.0,13.0,6,6,1.0,Northeast,Urban,59.333333333333336,32.25,23.0,14.0,,,
9101,91,3,1.0,1.0,1994,1,30.0,7.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,8.0,16.0,16.0,16.0,16.0,16.0,1.0,1.0,1.0,,1.0,1.0,0.0,"Non-Black, Non-Hispanic",Male,0.0,4,1,0,0,0.0,0.0,Neither,1.0,1.0,0.0,1.0,1.0,0.0,16.0,8.0,6,5,1.0,Northeast,Urban,36.0,66.0,36.0,66.0,1.0,5000.0,2.0
9102,91,3,1.0,10.0,1996,2,33.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.0,8.0,16.0,16.0,16.0,16.0,16.0,,,1.0,,1.0,1.0,1.0,"Non-Black, Non-Hispanic",Male,0.0,2,1,0,0,0.0,0.0,Neither,1.0,0.0,0.0,1.0,0.0,0.0,16.0,8.0,4,4,1.0,Northeast,Urban,126.0,44.0,126.0,39.0,1.0,1800.0,3.0
9201,92,3,1.0,11.0,1982,1,20.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,9.0,12.0,12.0,12.0,12.0,12.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,"Non-Black, Non-Hispanic",Male,0.0,3,1,0,0,0.0,0.0,Neither,1.0,0.0,0.0,1.0,0.0,0.0,12.0,9.0,7,4,1.0,Northeast,Urban,88.66666666666667,38.8,49.0,23.0,,,
9202,92,3,1.0,4.0,1992,2,29.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,9.0,12.0,12.0,12.0,12.0,12.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,"Non-Black, Non-Hispanic",Male,0.0,4,1,0,0,0.0,0.0,Neither,1.0,0.0,0.0,1.0,0.0,0.0,12.0,9.0,7,4,1.0,Northeast,Urban,84.5,35.666666666666664,50.0,11.0,0.0,,
9501,95,3,1.0,10.0,1985,1,25.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,12.0,12.0,12.0,12.0,12.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,"Non-Black, Non-Hispanic",Male,0.0,5,0,0,0,0.0,,,1.0,0.0,0.0,1.0,0.0,0.0,12.0,12.0,7,5,1.0,Northeast,Urban,75.66666666666667,47.0,53.0,22.0,,,
9502,95,3,1.0,6.0,1987,2,26.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,12.0,12.0,12.0,12.0,12.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,"Non-Black, Non-Hispanic",Male,0.0,6,0,0,0,0.0,,,1.0,0.0,0.0,1.0,0.0,0.0,12.0,12.0,7,5,1.0,Northeast,Urban,96.0,25.0,69.0,11.0,,,
9503,95,3,1.0,12.0,1988,3,28.0,8.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,12.0,12.0,12.0,12.0,12.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,"Non-Black, Non-Hispanic",Male,0.0,6,1,0,0,0.0,0.0,Neither,1.0,1.0,1.0,1.0,1.0,1.0,12.0,12.0,7,5,1.0,Northeast,Urban,56.5,35.75,38.0,14.0,1.0,1500.0,1.0
9601,96,3,2.0,10.0,1980,1,19.0,8.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,0.0,11.0,11.0,11.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,,,0.0,"Non-Black, Non-Hispanic",Female,1.0,10,2,0,0,0.0,0.0,Neither,1.0,1.0,1.0,1.0,1.0,1.0,12.0,11.0,5,0,0.0,Northeast,Urban,107.0,44.25,78.0,25.0,,,
9602,96,3,2.0,12.0,1986,2,25.0,9.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,11.0,11.0,11.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Non-Black, Non-Hispanic",Female,1.0,6,0,0,0,0.0,,,1.0,1.0,1.0,1.0,1.0,1.0,12.0,11.0,7,0,0.0,Northeast,Urban,90.66666666666667,41.5,57.0,21.0,,,
9603,96,3,1.0,5.0,1998,3,36.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,11.0,11.0,11.0,12.0,12.0,12.0,,,0.0,1.0,1.0,1.0,,"Non-Black, Non-Hispanic",Male,0.0,1,1,0,0,0.0,0.0,Neither,1.0,0.0,0.0,1.0,0.0,0.0,12.0,11.0,4,3,1.0,Northeast,Urban,81.0,48.6,49.0,13.0,1.0,2000.0,2.5
9701,97,3,1.0,6.0,1987,1,29.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,9.0,12.0,14.0,14.0,14.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"Non-Black, Non-Hispanic",Male,0.0,6,3,0,0,0.0,0.0,Neither,1.0,0.0,0.0,1.0,0.0,0.0,14.0,9.0,7,6,1.0,Northeast,Rural,83.0,39.4,82.0,15.0,,,
9702,97,3,1.0,6.0,1989,2,31.0,7.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,9.0,12.0,14.0,14.0,14.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"Non-Black, Non-Hispanic",Male,0.0,6,1,0,0,0.0,0.0,Neither,1.0,1.0,0.0,1.0,1.0,0.0,14.0,9.0,7,6,1.0,Northeast,Urban,79.0,39.4,16.0,12.0,0.0,,
9801,98,3,1.0,9.0,1987,1,30.0,10.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,13.0,13.0,13.0,13.0,13.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"Non-Black, Non-Hispanic",Male,0.0,6,0,0,0,0.0,,,1.0,1.0,1.0,1.0,1.0,1.0,13.0,13.0,7,7,1.0,Northeast,Urban,106.0,53.25,55.0,31.0,,,
9802,98,3,1.0,10.0,1990,2,33.0,8.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,13.0,13.0,13.0,13.0,13.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,,"Non-Black, Non-Hispanic",Male,0.0,5,1,0,0,0.0,0.0,Neither,1.0,1.0,1.0,1.0,1.0,1.0,13.0,13.0,6,6,1.0,Northeast,Urban,108.0,56.2,53.0,21.0,0.0,,
9803,98,3,1.0,10.0,1994,3,37.0,8.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,13.0,13.0,13.0,13.0,13.0,13.0,,1.0,1.0,1.0,1.0,1.0,,"Non-Black, Non-Hispanic",Male,0.0,3,1,0,0,0.0,0.0,Neither,1.0,1.0,1.0,1.0,1.0,1.0,13.0,13.0,5,5,1.0,Northeast,Urban,140.5,56.6,137.0,18.0,1.0,2000.0,2.0
9901,99,3,1.0,6.0,1987,1,29.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,14.0,14.0,14.0,14.0,14.0,14.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,"Non-Black, Non-Hispanic",Male,0.0,6,0,0,0,0.0,,,1.0,0.0,0.0,1.0,0.0,0.0,14.0,14.0,7,5,1.0,Northeast,Urban,107.33333333333333,46.5,80.0,25.0,,,
9902,99,3,1.0,3.0,1993,2,35.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,14.0,14.0,14.0,14.0,14.0,14.0,1.0,0.0,1.0,1.0,1.0,0.0,,"Non-Black, Non-Hispanic",Male,0.0,4,1,0,0,0.0,0.0,Neither,1.0,0.0,0.0,1.0,0.0,0.0,14.0,14.0,6,4,1.0,Northeast,Urban,91.0,45.6,54.0,13.0,1.0,3000.0,6.0
10001,100,3,1.0,6.0,1985,1,21.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,8.0,12.0,12.0,12.0,13.0,13.0,1.0,,0.0,,,,0.0,"Non-Black, Non-Hispanic",Male,0.0,1,0,0,0,0.0,,,1.0,0.0,0.0,1.0,0.0,0.0,13.0,8.0,3,1,1.0,Northeast,Urban,67.0,38.6,17.0,10.0,,,
10002,100,3,1.0,5.0,1991,2,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,8.0,12.0,12.0,12.0,13.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Non-Black, Non-Hispanic",Male,0.0,1,0,0,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,7,1,1.0,Northeast,Urban,20.0,26.0,20.0,7.0,0.0,,
10003,100,3,2.0,2.0,1993,3,29.0,7.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,8.0,12.0,12.0,12.0,13.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Non-Black, Non-Hispanic",Female,1.0,4,3,0,0,0.0,0.0,Neither,1.0,1.0,0.0,1.0,1.0,0.0,13.0,8.0,7,1,1.0,Northeast,Urban,61.0,32.666666666666664,15.0,7.0,0.0,,
10201,102,3,1.0,4.0,1992,1,27.0,8.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,8.0,16.0,16.0,16.0,16.0,16.0,1.0,1.0,1.0,,1.0,1.0,,"Non-Black, Non-Hispanic",Male,0.0,3,0,0,0,0.0,,,1.0,1.0,1.0,1.0,1.0,1.0,16.0,8.0,5,5,1.0,Northeast,Urban,,,,,,,
11101,111,3,2.0,4.0,1982,1,22.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,,,,,0.0,0.0,,0.0,,12.0,12.0,12.0,12.0,12.0,12.0,1.0,1.0,1.0,1.0,1.0,,,"Non-Black, Non-Hispanic",Female,1.0,9,4,0,0,0.0,0.0,Neither,1.0,0.0,0.0,1.0,0.0,0.0,12.0,12.0,5,5,1.0,Northeast,Urban,97.66666666666667,40.6,52.0,15.0,,,
11102,111,3,2.0,8.0,1983,2,24.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,12.0,12.0,12.0,12.0,12.0,12.0,1.0,1.0,1.0,1.0,,,1.0,"Non-Black, Non-Hispanic",Female,1.0,8,8,0,0,0.0,0.0,Neither,1.0,0.0,0.0,1.0,0.0,0.0,12.0,12.0,5,5,1.0,Northeast,Rural,100.0,36.8,81.0,14.0,,,
11103,111,3,1.0,3.0,1987,3,27.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1.0,,0.0,1.0,,,,,,,,,,,,,,,12.0,12.0,12.0,12.0,12.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"Non-Black, Non-Hispanic",Male,0.0,4,0,2,0,1.0,,,1.0,0.0,0.0,1.0,0.0,0.0,12.0,12.0,7,7,1.0,Northeast,Urban,81.33333333333333,34.2,40.0,11.0,,,
11201,112,3,1.0,7.0,1982,1,18.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,,8.0,11.0,11.0,11.0,11.0,12.0,0.0,0.0,0.0,,0.0,,1.0,"Non-Black, Non-Hispanic",Male,0.0,9,7,0,0,0.0,0.0,Neither,1.0,0.0,0.0,1.0,0.0,0.0,12.0,8.0,5,1,1.0,Northeast,Urban,105.33333333333333,48.2,58.0,28.0,,,
11202,112,3,2.0,9.0,1997,2,33.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.0,8.0,11.0,11.0,11.0,11.0,12.0,,,1.0,,0.0,0.0,1.0,"Non-Black, Non-Hispanic",Female,1.0,2,1,0,0,0.0,0.0,Neither,1.0,0.0,0.0,1.0,0.0,0.0,12.0,8.0,4,2,1.0,Northeast,Urban,106.0,44.6,76.0,13.0,0.0,,
11501,115,3,2.0,4.0,1993,1,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,"Non-Black, Non-Hispanic",Female,1.0,0,0,0,0,,,,,,,,,,12.0,12.0,0,0,,,,,,,,,,
11502,115,3,2.0,5.0,1994,2,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,"Non-Black, Non-Hispanic",Female,1.0,0,0,0,0,,,,,,,,,,12.0,12.0,0,0,,,,,,,,,,
11503,115,3,2.0,3.0,1996,3,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,"Non-Black, Non-Hispanic",Female,1.0,0,0,0,0,,,,,,,,,,12.0,12.0,0,0,,,,,,,,,,
11504,115,3,2.0,7.0,1997,4,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,"Non-Black, Non-Hispanic",Female,1.0,0,0,0,0,,,,,,,,,,12.0,12.0,0,0,,,,,,,,,,
